state_id,a,b,r,U,L,new_blue,new_red,blue_target,blue_power,red_allowed,red_target,red_power,c0,c1,c2,c3,c4,lower_bound,upper_bound,status
q180,N,B,Ro,B B Bo,Ro R R,B,Ro,q300,1,1,q183,0,2586,11676,11132,-13898,-5244,26469575075402465821/15258789062500000000,465184078062921398105249/250000000000000000000000,positive
q180,N,B,Ro,B B Bo,Ro R R,B,R,q300,1,1,q184,0,-1958,-8894,-8518,10628,3984,272255185385890629779209/62500000000000000000000,543490185906874652277/122070312500000000000,positive
q181,N,B,Ro,B B Bo,R Ro Ro,Bo,Ro,q293,1,1,q241,2,0,0,0,0,0,0,0,zero
q181,N,B,Ro,B B Bo,R Ro Ro,Bo,R,q293,1,1,q242,2,-2830,-12798,-12198,15244,5736,285255177659944036656397/125000000000000000000000,295426944602408871633/122070312500000000000,positive
q181,N,B,Ro,B B Bo,R Ro Ro,B,Ro,q301,1,1,q241,2,172,784,756,-944,-348,16471472103482430139/30517578125000000000,137059260757725490399433/250000000000000000000000,positive
q181,N,B,Ro,B B Bo,R Ro Ro,B,R,q301,1,1,q242,2,-2658,-12014,-11442,14300,5388,707569616077613563712227/250000000000000000000000,361312833016338592189/122070312500000000000,positive
q182,N,B,Ro,B B Bo,R Ro R,Bo,Ro,q294,1,1,q243,2,0,0,0,0,0,0,0,zero
q182,N,B,Ro,B B Bo,R Ro R,Bo,R,q294,1,1,q244,2,3346,15126,14414,-18024,-6768,495836612280496674671/122070312500000000000,264066295920131779269657/62500000000000000000000,positive
q182,N,B,Ro,B B Bo,R Ro R,B,Ro,q302,1,1,q243,2,-76,-352,-360,428,168,126661693622934771851861/125000000000000000000000,7760981159924688119/7629394531250000000,positive
q182,N,B,Ro,B B Bo,R Ro R,B,R,q302,1,1,q244,2,3270,14774,14054,-17596,-6600,24800492433571667383/4882812500000000000,26191771418527933215647/5000000000000000000000,positive
q183,N,B,Ro,B B Bo,R R Ro,Bo,Ro,q295,1,1,q245,2,0,0,0,0,0,0,0,zero
q183,N,B,Ro,B B Bo,R R Ro,Bo,R,q295,1,1,q246,2,1342,6048,5734,-7184,-2706,121850080095149788541/61035156250000000000,1030736229755205700901527/500000000000000000000000,positive
q183,N,B,Ro,B B Bo,R R Ro,B,Ro,q303,1,1,q245,2,262,1174,1092,-1394,-510,47385020646067458719/24414062500000000000,195337771948431880916909/100000000000000000000000,positive
q183,N,B,Ro,B B Bo,R R Ro,B,R,q303,1,1,q246,2,1604,7222,6826,-8578,-3216,480625263420636870677/122070312500000000000,250928136187170638185759/62500000000000000000000,positive
q184,N,B,Ro,B B Bo,R R R,Bo,Ro,q296,1,1,q247,2,0,0,0,0,0,0,0,zero
q184,N,B,Ro,B B Bo,R R R,Bo,R,q296,1,1,q248,2,3076,13912,13266,-16574,-6234,88784295890155131337/30517578125000000000,1529709657367058498345203/500000000000000000000000,positive
q184,N,B,Ro,B B Bo,R R R,B,Ro,q304,1,1,q247,2,-442,-2008,-1944,2390,924,610009656755579193370471/250000000000000000000000,150263544033620167861/61035156250000000000,positive
q184,N,B,Ro,B B Bo,R R R,B,R,q304,1,1,q248,2,2634,11904,11322,-14184,-5310,65566427162786086107/12207031250000000000,549945794175643377017229/100000000000000000000000,positive
q185,N,B,Ro,B B B,Ro Ro Ro,Bo,Ro,q305,1,1,q185,0,0,0,0,0,0,0,0,zero
q185,N,B,Ro,B B B,Ro Ro Ro,Bo,R,q305,1,1,q186,0,37749,170457,162414,-203043,-76365,107120457865967368437/48828125000000000000,806567993145991832610807/200000000000000000000000,positive
q185,N,B,Ro,B B B,Ro Ro Ro,B,Ro,q313,1,1,q185,0,0,0,0,0,0,0,0,zero
q185,N,B,Ro,B B B,Ro Ro Ro,B,R,q313,1,1,q186,0,37749,170457,162414,-203043,-76365,107120457865967368437/48828125000000000000,806567993145991832610807/200000000000000000000000,positive
q186,N,B,Ro,B B B,Ro Ro R,Bo,Ro,q306,1,1,q187,0,0,0,0,0,0,0,0,zero
q186,N,B,Ro,B B B,Ro Ro R,Bo,R,q306,1,1,q188,0,-28472,-128658,-122512,153204,57618,1885457424624191232560169/500000000000000000000000,629695620699283064129/122070312500000000000,positive
q186,N,B,Ro,B B B,Ro Ro R,B,Ro,q314,1,1,q187,0,-29637,-133913,-127622,159523,59997,1172231611151148455266877/1000000000000000000000000,638942781968252245807/244140625000000000000,positive
q186,N,B,Ro,B B B,Ro Ro R,B,R,q314,1,1,q188,0,-58109,-262571,-250134,312727,117615,988629292079906184077443/200000000000000000000000,379666804673363674813/48828125000000000000,positive
q187,N,B,Ro,B B B,Ro R Ro,Bo,Ro,q307,1,1,q189,0,0,0,0,0,0,0,0,zero
q187,N,B,Ro,B B B,Ro R Ro,Bo,R,q307,1,1,q190,0,9622,43444,41372,-51742,-19452,41857637420204477193/15258789062500000000,802934793196805150447617/250000000000000000000000,positive
q187,N,B,Ro,B B B,Ro R Ro,B,Ro,q315,1,1,q189,0,-6800,-30726,-29284,36600,13770,202507789243117240643457/100000000000000000000000,57534670397026102087/24414062500000000000,positive
q187,N,B,Ro,B B B,Ro R Ro,B,R,q315,1,1,q190,0,2822,12718,12088,-15142,-5682,622534451346766327979/122070312500000000000,2618408532609196504112519/500000000000000000000000,positive
q188,N,B,Ro,B B B,Ro R R,Bo,Ro,q308,1,1,q191,0,0,0,0,0,0,0,0,zero
q188,N,B,Ro,B B B,Ro R R,Bo,R,q308,1,1,q192,0,8915,40259,38304,-47923,-18021,696599478398138948899/244140625000000000000,3287262569247562262910139/1000000000000000000000000,positive
q188,N,B,Ro,B B B,Ro R R,B,Ro,q316,1,1,q191,0,17356,78430,74694,-93398,-35124,379820860037413623553/122070312500000000000,989347183603433272228979/250000000000000000000000,positive
q188,N,B,Ro,B B B,Ro R R,B,R,q316,1,1,q192,0,26271,118689,112998,-141321,-53145,291248239694593239201/48828125000000000000,1448930260732259070365211/200000000000000000000000,positive
q189,N,B,Ro,B B B,R Ro Ro,Bo,Ro,q309,1,1,q249,2,0,0,0,0,0,0,0,zero
q189,N,B,Ro,B B B,R Ro Ro,Bo,R,q309,1,1,q250,2,17169,77559,73878,-92379,-34731,952123895274363425139/244140625000000000000,4736488113127455875215029/1000000000000000000000000,positive
q189,N,B,Ro,B B B,R Ro Ro,B,Ro,q317,1,1,q249,2,-1300,-5878,-5604,7004,2634,924050507310105490780997/500000000000000000000000,233342067106614318227/122070312500000000000,positive
q189,N,B,Ro,B B B,R Ro Ro,B,R,q317,1,1,q250,2,15869,71681,68274,-85375,-32097,1418808029487592061593/244140625000000000000,6584589127747666856777023/1000000000000000000000000,positive
q190,N,B,Ro,B B B,R Ro R,Bo,Ro,q310,1,1,q251,2,0,0,0,0,0,0,0,zero
q190,N,B,Ro,B B B,R Ro R,Bo,R,q310,1,1,q252,2,-12952,-58506,-55708,69656,26214,2785004634070712131754387/500000000000000000000000,756959064573427721717/122070312500000000000,positive
q190,N,B,Ro,B B B,R Ro R,B,Ro,q318,1,1,q251,2,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q190,N,B,Ro,B B B,R Ro R,B,R,q318,1,1,q252,2,-12574,-56784,-54052,67598,25440,47306409757778499648019/6250000000000000000000,99870217592815127207/12207031250000000000,positive
q191,N,B,Ro,B B B,R R Ro,Bo,Ro,q311,1,1,q253,2,0,0,0,0,0,0,0,zero
q191,N,B,Ro,B B B,R R Ro,Bo,R,q311,1,1,q254,2,-6484,-29282,-27880,34888,13098,1682552900280629853587509/500000000000000000000000,449326210893993439569/122070312500000000000,positive
q191,N,B,Ro,B B B,R R Ro,B,Ro,q319,1,1,q253,2,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q191,N,B,Ro,B B B,R R Ro,B,R,q319,1,1,q254,2,-6106,-27560,-26224,32830,12324,1341030523416098846837321/250000000000000000000000,345534661124358494961/61035156250000000000,positive
q192,N,B,Ro,B B B,R R R,Bo,Ro,q312,1,1,q255,2,0,0,0,0,0,0,0,zero
q192,N,B,Ro,B B B,R R R,Bo,R,q312,1,1,q256,2,-6007,-27127,-25818,32297,12147,3478821699523025232955027/1000000000000000000000000,920732292238424367457/244140625000000000000,positive
q192,N,B,Ro,B B B,R R R,B,Ro,q320,1,1,q255,2,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q192,N,B,Ro,B B B,R R R,B,R,q320,1,1,q256,2,-5629,-25405,-24162,30239,11373,5477837992626160913129293/1000000000000000000000000,1404218514947871468163/244140625000000000000,positive
q193,N,B,R,Bo Bo Bo,Ro Ro Ro,Bo,Ro,q065,0,1,q129,0,-3192,-13944,-16416,18360,7128,384205810816273278357531/125000000000000000000000,98994788824979509071/30517578125000000000,positive
q193,N,B,R,Bo Bo Bo,Ro Ro Ro,Bo,R,q065,0,1,q130,0,-1596,-6972,-8208,9180,3564,384205810816273278357531/250000000000000000000000,98994788824979509071/61035156250000000000,positive
q193,N,B,R,Bo Bo Bo,Ro Ro Ro,B,Ro,q073,0,1,q129,0,-1596,-6972,-8208,9180,3564,384205810816273278357531/250000000000000000000000,98994788824979509071/61035156250000000000,positive
q193,N,B,R,Bo Bo Bo,Ro Ro Ro,B,R,q073,0,1,q130,0,0,0,0,0,0,0,0,zero
q194,N,B,R,Bo Bo Bo,Ro Ro R,Bo,Ro,q066,0,1,q131,0,-180,-684,-960,996,396,203047867276943673373059/250000000000000000000000,50144761124361674619/61035156250000000000,positive
q194,N,B,R,Bo Bo Bo,Ro Ro R,Bo,R,q066,0,1,q132,0,-180,-684,-960,996,396,203047867276943673373059/250000000000000000000000,50144761124361674619/61035156250000000000,positive
q194,N,B,R,Bo Bo Bo,Ro Ro R,B,Ro,q074,0,1,q131,0,0,0,0,0,0,0,0,zero
q194,N,B,R,Bo Bo Bo,Ro Ro R,B,R,q074,0,1,q132,0,0,0,0,0,0,0,0,zero
q195,N,B,R,Bo Bo Bo,Ro R Ro,Bo,Ro,q067,0,1,q133,0,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q195,N,B,R,Bo Bo Bo,Ro R Ro,Bo,R,q067,0,1,q134,0,0,0,0,0,0,0,0,zero
q195,N,B,R,Bo Bo Bo,Ro R Ro,B,Ro,q075,0,1,q133,0,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q195,N,B,R,Bo Bo Bo,Ro R Ro,B,R,q075,0,1,q134,0,0,0,0,0,0,0,0,zero
q196,N,B,R,Bo Bo Bo,Ro R R,Bo,Ro,q068,0,1,q135,0,0,0,0,0,0,0,0,zero
q196,N,B,R,Bo Bo Bo,Ro R R,Bo,R,q068,0,1,q136,0,0,0,0,0,0,0,0,zero
q196,N,B,R,Bo Bo Bo,Ro R R,B,Ro,q076,0,1,q135,0,6078,27396,26232,-32706,-12312,22370310602997826683/15258789062500000000,220307397894866639177901/125000000000000000000000,positive
q196,N,B,R,Bo Bo Bo,Ro R R,B,R,q076,0,1,q136,0,6078,27396,26232,-32706,-12312,22370310602997826683/15258789062500000000,220307397894866639177901/125000000000000000000000,positive
q197,N,B,R,Bo Bo Bo,R Ro Ro,Bo,Ro,q069,0,1,q193,1,2744,12704,13740,-15988,-6132,69008227795345425251/30517578125000000000,602073477246245174314147/250000000000000000000000,positive
q197,N,B,R,Bo Bo Bo,R Ro Ro,Bo,R,q069,0,1,q194,1,1556,7172,7644,-8968,-3432,29147634613657637677/61035156250000000000,69985155771192801383411/125000000000000000000000,positive
q197,N,B,R,Bo Bo Bo,R Ro Ro,B,Ro,q077,0,1,q193,1,1188,5532,6096,-7020,-2700,4354752839081328513/2441406250000000000,18484126628154382861893/10000000000000000000000,positive
q197,N,B,R,Bo Bo Bo,R Ro Ro,B,R,q077,0,1,q194,1,0,0,0,0,0,0,0,zero
q198,N,B,R,Bo Bo Bo,R Ro R,Bo,Ro,q070,0,1,q195,1,0,0,0,0,0,0,0,zero
q198,N,B,R,Bo Bo Bo,R Ro R,Bo,R,q070,0,1,q196,1,0,0,0,0,0,0,0,zero
q198,N,B,R,Bo Bo Bo,R Ro R,B,Ro,q078,0,1,q195,1,72,112,72,-136,-48,15447913935407349739/30517578125000000000,31707627636409632306877/62500000000000000000000,positive
q198,N,B,R,Bo Bo Bo,R Ro R,B,R,q078,0,1,q196,1,72,112,72,-136,-48,15447913935407349739/30517578125000000000,31707627636409632306877/62500000000000000000000,positive
q199,N,B,R,Bo Bo Bo,R R Ro,Bo,Ro,q071,0,1,q197,1,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q199,N,B,R,Bo Bo Bo,R R Ro,Bo,R,q071,0,1,q198,1,0,0,0,0,0,0,0,zero
q199,N,B,R,Bo Bo Bo,R R Ro,B,Ro,q079,0,1,q197,1,-2386,-10990,-11116,13422,5094,2103445686921057352961427/500000000000000000000000,528484560858720262357/122070312500000000000,positive
q199,N,B,R,Bo Bo Bo,R R Ro,B,R,q079,0,1,q198,1,-986,-4526,-4432,5450,2058,888394044559715905241189/500000000000000000000000,222939469522258886949/122070312500000000000,positive
q200,N,B,R,Bo Bo Bo,R R R,Bo,Ro,q072,0,1,q199,1,0,0,0,0,0,0,0,zero
q200,N,B,R,Bo Bo Bo,R R R,Bo,R,q072,0,1,q200,1,0,0,0,0,0,0,0,zero
q200,N,B,R,Bo Bo Bo,R R R,B,Ro,q080,0,1,q199,1,5532,24894,23796,-29700,-11178,390748075226920195941/122070312500000000000,1735053922046133966211851/500000000000000000000000,positive
q200,N,B,R,Bo Bo Bo,R R R,B,R,q080,0,1,q200,1,5532,24894,23796,-29700,-11178,390748075226920195941/122070312500000000000,1735053922046133966211851/500000000000000000000000,positive
q201,N,B,R,Bo Bo B,Ro Ro Ro,Bo,Ro,q081,0,1,q137,0,-180,-684,-960,996,396,203047867276943673373059/250000000000000000000000,50144761124361674619/61035156250000000000,positive
q201,N,B,R,Bo Bo B,Ro Ro Ro,Bo,R,q081,0,1,q138,0,0,0,0,0,0,0,0,zero
q201,N,B,R,Bo Bo B,Ro Ro Ro,B,Ro,q089,0,1,q137,0,-180,-684,-960,996,396,203047867276943673373059/250000000000000000000000,50144761124361674619/61035156250000000000,positive
q201,N,B,R,Bo Bo B,Ro Ro Ro,B,R,q089,0,1,q138,0,0,0,0,0,0,0,0,zero
q202,N,B,R,Bo Bo B,Ro Ro R,Bo,Ro,q082,0,1,q139,0,0,0,0,0,0,0,0,zero
q202,N,B,R,Bo Bo B,Ro Ro R,Bo,R,q082,0,1,q140,0,6078,27396,26232,-32706,-12312,22370310602997826683/15258789062500000000,220307397894866639177901/125000000000000000000000,positive
q202,N,B,R,Bo Bo B,Ro Ro R,B,Ro,q090,0,1,q139,0,38295,172959,164850,-206049,-77499,112031108523961677231/244140625000000000000,2325191304796624344053541/1000000000000000000000000,positive
q202,N,B,R,Bo Bo B,Ro Ro R,B,R,q090,0,1,q140,0,44373,200355,191082,-238755,-89811,469956078171926904159/244140625000000000000,4087650487955557457476749/1000000000000000000000000,positive
q203,N,B,R,Bo Bo B,Ro R Ro,Bo,Ro,q083,0,1,q141,0,-240,-1132,-1208,1416,540,62946175281025397338107/50000000000000000000000,15526277428464915237/12207031250000000000,positive
q203,N,B,R,Bo Bo B,Ro R Ro,Bo,R,q083,0,1,q142,0,0,0,0,0,0,0,0,zero
q203,N,B,R,Bo Bo B,Ro R Ro,B,Ro,q091,0,1,q141,0,8024,36168,34300,-42996,-16164,90180666636223036327/30517578125000000000,836070279438368100863319/250000000000000000000000,positive
q203,N,B,R,Bo Bo B,Ro R Ro,B,R,q091,0,1,q142,0,8264,37300,35508,-44412,-16704,102729946130121496469/61035156250000000000,32583712689577569635799/15625000000000000000000,positive
q204,N,B,R,Bo Bo B,Ro R R,Bo,Ro,q084,0,1,q143,0,0,0,0,0,0,0,0,zero
q204,N,B,R,Bo Bo B,Ro R R,Bo,R,q084,0,1,q144,0,-4412,-19954,-19112,23816,8970,171932031764148516943777/100000000000000000000000,47246340382055574957/24414062500000000000,positive
q204,N,B,R,Bo Bo B,Ro R R,B,Ro,q092,0,1,q143,0,-30689,-138705,-132136,165201,62127,2862011702957540298384207/1000000000000000000000000,1064024255735922979087/244140625000000000000,positive
q204,N,B,R,Bo Bo B,Ro R R,B,R,q092,0,1,q144,0,-35101,-158659,-151248,189017,71097,4581332020599025467821977/1000000000000000000000000,1536487659556478728657/244140625000000000000,positive
q205,N,B,R,Bo Bo B,R Ro Ro,Bo,Ro,q085,0,1,q201,1,132,612,768,-828,-324,57429326428927698039/61035156250000000000,237165374689301829785679/250000000000000000000000,positive
q205,N,B,R,Bo Bo B,R Ro Ro,Bo,R,q085,0,1,q202,1,0,0,0,0,0,0,0,zero
q205,N,B,R,Bo Bo B,R Ro Ro,B,Ro,q093,0,1,q201,1,-1914,-8628,-8040,10182,3816,260784704615022311956557/125000000000000000000000,33237497667062164281/15258789062500000000,positive
q205,N,B,R,Bo Bo B,R Ro Ro,B,R,q093,0,1,q202,1,-2046,-9240,-8808,11010,4140,56880806908148558825487/50000000000000000000000,15104132847864191817/12207031250000000000,positive
q206,N,B,R,Bo Bo B,R Ro R,Bo,Ro,q086,0,1,q203,1,0,0,0,0,0,0,0,zero
q206,N,B,R,Bo Bo B,R Ro R,Bo,R,q086,0,1,q204,1,-4104,-18546,-17748,22128,8334,908221430849042728247847/500000000000000000000000,246217542227539864077/122070312500000000000,positive
q206,N,B,R,Bo Bo B,R Ro R,B,Ro,q094,0,1,q203,1,-25235,-113925,-108384,135623,50991,2514021722857172279511631/1000000000000000000000000,913604007696879469671/244140625000000000000,positive
q206,N,B,R,Bo Bo B,R Ro R,B,R,q094,0,1,q204,1,-29339,-132471,-126132,157751,59325,173218583382210309440293/40000000000000000000000,56241563686078367913/9765625000000000000,positive
q207,N,B,R,Bo Bo B,R R Ro,Bo,Ro,q087,0,1,q205,1,-240,-1132,-1208,1416,540,62946175281025397338107/50000000000000000000000,15526277428464915237/12207031250000000000,positive
q207,N,B,R,Bo Bo B,R R Ro,Bo,R,q087,0,1,q206,1,0,0,0,0,0,0,0,zero
q207,N,B,R,Bo Bo B,R R Ro,B,Ro,q095,0,1,q205,1,8886,40150,38228,-47802,-17982,479620682533997388579/122070312500000000000,2181014511150041598210369/500000000000000000000000,positive
q207,N,B,R,Bo Bo B,R R Ro,B,R,q095,0,1,q206,1,9126,41282,39436,-49218,-18522,324357908249348236209/122070312500000000000,1551552758339787624829299/500000000000000000000000,positive
q208,N,B,R,Bo Bo B,R R R,Bo,Ro,q088,0,1,q207,1,0,0,0,0,0,0,0,zero
q208,N,B,R,Bo Bo B,R R R,Bo,R,q088,0,1,q208,1,-4412,-19954,-19112,23816,8970,171932031764148516943777/100000000000000000000000,47246340382055574957/24414062500000000000,positive
q208,N,B,R,Bo Bo B,R R R,B,Ro,q096,0,1,q207,1,-28723,-129773,-123556,154531,58107,3606802598090183829599387/1000000000000000000000000,1222234137308773397967/244140625000000000000,positive
q208,N,B,R,Bo Bo B,R R R,B,R,q096,0,1,q208,1,-33135,-149727,-142668,178347,67077,5326122915731668999037157/1000000000000000000000000,1694697541129329147537/244140625000000000000,positive
q209,N,B,R,Bo B Bo,Ro Ro Ro,Bo,Ro,q097,0,1,q145,0,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q209,N,B,R,Bo B Bo,Ro Ro Ro,Bo,R,q097,0,1,q146,0,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q209,N,B,R,Bo B Bo,Ro Ro Ro,B,Ro,q105,0,1,q145,0,0,0,0,0,0,0,0,zero
q209,N,B,R,Bo B Bo,Ro Ro Ro,B,R,q105,0,1,q146,0,0,0,0,0,0,0,0,zero
q210,N,B,R,Bo B Bo,Ro Ro R,Bo,Ro,q098,0,1,q147,0,-240,-1132,-1208,1416,540,62946175281025397338107/50000000000000000000000,15526277428464915237/12207031250000000000,positive
q210,N,B,R,Bo B Bo,Ro Ro R,Bo,R,q098,0,1,q148,0,1032,4564,4192,-5360,-2004,200214954016522836019/61035156250000000000,832159425651529471748459/250000000000000000000000,positive
q210,N,B,R,Bo B Bo,Ro Ro R,B,Ro,q106,0,1,q147,0,0,0,0,0,0,0,0,zero
q210,N,B,R,Bo B Bo,Ro Ro R,B,R,q106,0,1,q148,0,1272,5696,5400,-6776,-2544,61291783437099129917/30517578125000000000,129357137311600621264481/62500000000000000000000,positive
q211,N,B,R,Bo B Bo,Ro R Ro,Bo,Ro,q099,0,1,q149,0,-72,-344,-384,440,168,91055127781484222351861/125000000000000000000000,22353842474677643101/30517578125000000000,positive
q211,N,B,R,Bo B Bo,Ro R Ro,Bo,R,q099,0,1,q150,0,-36,-172,-192,220,84,91055127781484222351861/250000000000000000000000,22353842474677643101/61035156250000000000,positive
q211,N,B,R,Bo B Bo,Ro R Ro,B,Ro,q107,0,1,q149,0,-36,-172,-192,220,84,91055127781484222351861/250000000000000000000000,22353842474677643101/61035156250000000000,positive
q211,N,B,R,Bo B Bo,Ro R Ro,B,R,q107,0,1,q150,0,0,0,0,0,0,0,0,zero
q212,N,B,R,Bo B Bo,Ro R R,Bo,Ro,q100,0,1,q151,0,0,0,0,0,0,0,0,zero
q212,N,B,R,Bo B Bo,Ro R R,Bo,R,q100,0,1,q152,0,-944,-4260,-4072,5088,1908,538304612783747586706557/250000000000000000000000,134232199387704219187/61035156250000000000,positive
q212,N,B,R,Bo B Bo,Ro R R,B,Ro,q108,0,1,q151,0,2586,11676,11132,-13898,-5244,26469575075402465821/15258789062500000000,465184078062921398105249/250000000000000000000000,positive
q212,N,B,R,Bo B Bo,Ro R R,B,R,q108,0,1,q152,0,1642,7416,7060,-8810,-3336,240110499689314082471/61035156250000000000,501744345423334492405903/125000000000000000000000,positive
q213,N,B,R,Bo B Bo,R Ro Ro,Bo,Ro,q101,0,1,q209,1,888,4080,4056,-4944,-1872,15171536082499452321/30517578125000000000,33885134646217417468203/62500000000000000000000,positive
q213,N,B,R,Bo B Bo,R Ro Ro,Bo,R,q101,0,1,q210,1,888,4080,4056,-4944,-1872,15171536082499452321/30517578125000000000,33885134646217417468203/62500000000000000000000,positive
q213,N,B,R,Bo B Bo,R Ro Ro,B,Ro,q109,0,1,q209,1,0,0,0,0,0,0,0,zero
q213,N,B,R,Bo B Bo,R Ro Ro,B,R,q109,0,1,q210,1,0,0,0,0,0,0,0,zero
q214,N,B,R,Bo B Bo,R Ro R,Bo,Ro,q102,0,1,q211,1,0,0,0,0,0,0,0,zero
q214,N,B,R,Bo B Bo,R Ro R,Bo,R,q102,0,1,q212,1,-848,-3816,-3632,4552,1704,293897123752278744711733/125000000000000000000000,73008091072045107703/30517578125000000000,positive
q214,N,B,R,Bo B Bo,R Ro R,B,Ro,q110,0,1,q211,1,8,32,64,-56,-24,20748475642160104557/30517578125000000000,85055126338959082806877/125000000000000000000000,positive
q214,N,B,R,Bo B Bo,R Ro R,B,R,q110,0,1,q212,1,-840,-3784,-3568,4496,1680,37895225009123782751861/12500000000000000000000,4687828335710260613/1525878906250000000,positive
q215,N,B,R,Bo B Bo,R R Ro,Bo,Ro,q103,0,1,q213,1,-36,-172,-192,220,84,91055127781484222351861/250000000000000000000000,22353842474677643101/61035156250000000000,positive
q215,N,B,R,Bo B Bo,R R Ro,Bo,R,q103,0,1,q214,1,0,0,0,0,0,0,0,zero
q215,N,B,R,Bo B Bo,R R Ro,B,Ro,q111,0,1,q213,1,-434,-1962,-1848,2330,870,203813976128375608600567/100000000000000000000000,50272785437481655347/24414062500000000000,positive
q215,N,B,R,Bo B Bo,R R Ro,B,R,q111,0,1,q214,1,-398,-1790,-1656,2110,786,836959625078909598299113/500000000000000000000000,206656242238052990533/122070312500000000000,positive
q216,N,B,R,Bo B Bo,R R R,Bo,Ro,q104,0,1,q215,1,0,0,0,0,0,0,0,zero
q216,N,B,R,Bo B Bo,R R R,Bo,R,q104,0,1,q216,1,-944,-4260,-4072,5088,1908,538304612783747586706557/250000000000000000000000,134232199387704219187/61035156250000000000,positive
q216,N,B,R,Bo B Bo,R R R,B,Ro,q112,0,1,q215,1,1438,6490,6204,-7730,-2922,363240892052196763009/122070312500000000000,1522911141018040374949099/500000000000000000000000,positive
q216,N,B,R,Bo B Bo,R R R,B,R,q112,0,1,q216,1,494,2230,2132,-2642,-1014,631705290827605201383/122070312500000000000,2599520366585535548362213/500000000000000000000000,positive
q217,N,B,R,Bo B B,Ro Ro Ro,Bo,Ro,q113,0,1,q153,0,0,0,0,0,0,0,0,zero
q217,N,B,R,Bo B B,Ro Ro Ro,Bo,R,q113,0,1,q154,0,38295,172959,164850,-206049,-77499,112031108523961677231/244140625000000000000,2325191304796624344053541/1000000000000000000000000,positive
q217,N,B,R,Bo B B,Ro Ro Ro,B,Ro,q121,0,1,q153,0,0,0,0,0,0,0,0,zero
q217,N,B,R,Bo B B,Ro Ro Ro,B,R,q121,0,1,q154,0,38295,172959,164850,-206049,-77499,112031108523961677231/244140625000000000000,2325191304796624344053541/1000000000000000000000000,positive
q218,N,B,R,Bo B B,Ro Ro R,Bo,Ro,q114,0,1,q155,0,0,0,0,0,0,0,0,zero
q218,N,B,R,Bo B B,Ro Ro R,Bo,R,q114,0,1,q156,0,-37681,-170309,-162244,202837,76287,2846368287810185781924767/1000000000000000000000000,1143438738712230032547/244140625000000000000,positive
q218,N,B,R,Bo B B,Ro Ro R,B,Ro,q122,0,1,q155,0,-29637,-133913,-127622,159523,59997,1172231611151148455266877/1000000000000000000000000,638942781968252245807/244140625000000000000,positive
q218,N,B,R,Bo B B,Ro Ro R,B,R,q122,0,1,q156,0,-67318,-304222,-289866,362360,136284,1004649974740333559297911/250000000000000000000000,891190760340241139177/122070312500000000000,positive
q219,N,B,R,Bo B B,Ro R Ro,Bo,Ro,q115,0,1,q157,0,0,0,0,0,0,0,0,zero
q219,N,B,R,Bo B B,Ro R Ro,Bo,R,q115,0,1,q158,0,15653,70685,67294,-84179,-31641,323206901870093856429/244140625000000000000,2086090018178237914131719/1000000000000000000000000,positive
q219,N,B,R,Bo B B,Ro R Ro,B,Ro,q123,0,1,q157,0,-6800,-30726,-29284,36600,13770,202507789243117240643457/100000000000000000000000,57534670397026102087/24414062500000000000,positive
q219,N,B,R,Bo B B,Ro R Ro,B,R,q123,0,1,q158,0,8853,39959,38010,-47579,-17871,898553605840354877299/244140625000000000000,4111167910609410320566289/1000000000000000000000000,positive
q220,N,B,R,Bo B B,Ro R R,Bo,Ro,q116,0,1,q159,0,0,0,0,0,0,0,0,zero
q220,N,B,R,Bo B B,Ro R R,Bo,R,q116,0,1,q160,0,24599,111149,105846,-132361,-49773,717384341188312923937/244140625000000000000,4137144400719286240896307/1000000000000000000000000,positive
q220,N,B,R,Bo B B,Ro R R,B,Ro,q124,0,1,q159,0,17356,78430,74694,-93398,-35124,379820860037413623553/122070312500000000000,989347183603433272228979/250000000000000000000000,positive
q220,N,B,R,Bo B B,Ro R R,B,R,q124,0,1,q160,0,41955,189579,180540,-225759,-84897,1477026061263140171043/244140625000000000000,8094533135133019329812223/1000000000000000000000000,positive
q221,N,B,R,Bo B B,R Ro Ro,Bo,Ro,q117,0,1,q217,1,0,0,0,0,0,0,0,zero
q221,N,B,R,Bo B B,R Ro Ro,Bo,R,q117,0,1,q218,1,-25833,-116703,-111204,139017,52281,1277175862781426000554521/1000000000000000000000000,619207221114622697661/244140625000000000000,positive
